"category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse","qc_conflict"
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan","0078-0358-34","80 mg/1","TABLET","ORAL","NDA021283","Novartis Pharmaceuticals Corporation","0078-0358","valsartan","VALSARTAN","HUMAN PRESCRIPTION DRUG","07/01/2001","N/A","NDA","90 TABLET in 1 BOTTLE (0078-0358-34)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan","0078-0359-34","160 mg/1","TABLET","ORAL","NDA021283","Novartis Pharmaceuticals Corporation","0078-0359","valsartan","VALSARTAN","HUMAN PRESCRIPTION DRUG","07/01/2001","N/A","NDA","90 TABLET in 1 BOTTLE (0078-0359-34)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan","0078-0360-34","320 mg/1","TABLET","ORAL","NDA021283","Novartis Pharmaceuticals Corporation","0078-0360","valsartan","VALSARTAN","HUMAN PRESCRIPTION DRUG","07/01/2001","N/A","NDA","90 TABLET in 1 BOTTLE (0078-0360-34)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan","0078-0423-15","40 mg/1","TABLET","ORAL","NDA021283","Novartis Pharmaceuticals Corporation","0078-0423","valsartan","VALSARTAN","HUMAN PRESCRIPTION DRUG","07/01/2001","N/A","NDA","30 TABLET in 1 BOTTLE (0078-0423-15)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan","0078-1245-34","80 mg/1","TABLET","ORAL","NDA021283","Novartis Pharmaceuticals Corporation","0078-1245","valsartan","VALSARTAN","HUMAN PRESCRIPTION DRUG","07/21/2025","N/A","NDA","90 TABLET in 1 BOTTLE (0078-1245-34)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan","0078-1252-34","160 mg/1","TABLET","ORAL","NDA021283","Novartis Pharmaceuticals Corporation","0078-1252","valsartan","VALSARTAN","HUMAN PRESCRIPTION DRUG","07/21/2025","N/A","NDA","90 TABLET in 1 BOTTLE (0078-1252-34)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan","0078-1259-34","320 mg/1","TABLET","ORAL","NDA021283","Novartis Pharmaceuticals Corporation","0078-1259","valsartan","VALSARTAN","HUMAN PRESCRIPTION DRUG","07/21/2025","N/A","NDA","90 TABLET in 1 BOTTLE (0078-1259-34)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan HCT","0078-0314-34","12.5 mg/1,                         80  mg/1","TABLET, FILM COATED","ORAL","NDA020818","Novartis Pharmaceuticals Corporation","0078-0314","valsartan and hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/06/1998","N/A","NDA","90 TABLET, FILM COATED in 1 BOTTLE (0078-0314-34)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan HCT","0078-0315-34","12.5 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","NDA020818","Novartis Pharmaceuticals Corporation","0078-0315","valsartan and hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/06/1998","N/A","NDA","90 TABLET, FILM COATED in 1 BOTTLE (0078-0315-34)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan HCT","0078-0383-34","25 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","NDA020818","Novartis Pharmaceuticals Corporation","0078-0383","valsartan and hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/06/1998","N/A","NDA","90 TABLET, FILM COATED in 1 BOTTLE (0078-0383-34)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan HCT","0078-0471-34","12.5 mg/1,                         320  mg/1","TABLET, FILM COATED","ORAL","NDA020818","Novartis Pharmaceuticals Corporation","0078-0471","valsartan and hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","04/28/2006","N/A","NDA","90 TABLET, FILM COATED in 1 BOTTLE (0078-0471-34)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"proprietary | nonproprietary","Diovan | Valsartan","Valsartan_Diovan_proprietary_raw.csv | Valsartan_nonproprietary_raw.csv","Diovan HCT","0078-0472-34","25 mg/1,                         320  mg/1","TABLET, FILM COATED","ORAL","NDA020818","Novartis Pharmaceuticals Corporation","0078-0472","valsartan and hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","04/28/2006","N/A","NDA","90 TABLET, FILM COATED in 1 BOTTLE (0078-0472-34)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","0078-0659-20","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Novartis Pharmaceuticals Corporation","0078-0659","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/07/2015","N/A","NDA","60 TABLET, FILM COATED in 1 BOTTLE (0078-0659-20)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","0078-0659-67","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Novartis Pharmaceuticals Corporation","0078-0659","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/07/2015","N/A","NDA","180 TABLET, FILM COATED in 1 BOTTLE (0078-0659-67)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","0078-0696-20","97 mg/1,                         103  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Novartis Pharmaceuticals Corporation","0078-0696","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/07/2015","N/A","NDA","60 TABLET, FILM COATED in 1 BOTTLE (0078-0696-20)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","0078-0696-67","97 mg/1,                         103  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Novartis Pharmaceuticals Corporation","0078-0696","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/07/2015","N/A","NDA","180 TABLET, FILM COATED in 1 BOTTLE (0078-0696-67)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","0078-0777-20","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Novartis Pharmaceuticals Corporation","0078-0777","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/07/2015","N/A","NDA","60 TABLET, FILM COATED in 1 BOTTLE (0078-0777-20)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","0078-0777-67","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Novartis Pharmaceuticals Corporation","0078-0777","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/07/2015","N/A","NDA","180 TABLET, FILM COATED in 1 BOTTLE (0078-0777-67)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","0078-1231-20","6 mg/1,                         6  mg/1","PELLET","ORAL","NDA218591","Novartis Pharmaceuticals Corporation","0078-1231","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","04/12/2024","N/A","NDA","60 PELLET in 1 BOTTLE (0078-1231-20)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","0078-1238-20","15 mg/1,                         16  mg/1","PELLET","ORAL","NDA218591","Novartis Pharmaceuticals Corporation","0078-1238","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","04/12/2024","N/A","NDA","60 PELLET in 1 BOTTLE (0078-1238-20)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","0078-9659-50","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Novartis Pharmaceuticals Corporation","0078-9659","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","08/23/2018","N/A","NDA","28 TABLET, FILM COATED in 1 BOTTLE (0078-9659-50)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","Yes","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","0078-9777-50","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Novartis Pharmaceuticals Corporation","0078-9777","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","08/23/2018","N/A","NDA","28 TABLET, FILM COATED in 1 BOTTLE (0078-9777-50)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","Yes","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","71610-806-32","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Aphena Pharma Solutions - Tennessee, LLC","71610-806","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/22/2024","N/A","NDA","780 TABLET, FILM COATED in 1 BOTTLE (71610-806-32)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","71610-807-37","97 mg/1,                         103  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Aphena Pharma Solutions - Tennessee, LLC","71610-807","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/22/2024","N/A","NDA","3120 TABLET, FILM COATED in 1 BOTTLE (71610-807-37)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","71610-810-32","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Aphena Pharma Solutions - Tennessee, LLC","71610-810","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","04/01/2024","N/A","NDA","780 TABLET, FILM COATED in 1 BOTTLE (71610-810-32)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","71610-810-88","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Aphena Pharma Solutions - Tennessee, LLC","71610-810","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","06/23/2025","N/A","NDA","900 TABLET, FILM COATED in 1 BOTTLE (71610-810-88)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","ENTRESTO","71610-810-89","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","NDA207620","Aphena Pharma Solutions - Tennessee, LLC","71610-810","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","06/23/2025","N/A","NDA","720 TABLET, FILM COATED in 1 BOTTLE (71610-810-89)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","Exforge","0078-0488-15","5 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","NDA021990","Novartis Pharmaceuticals Corporation","0078-0488","amlodipine besylate and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","06/20/2007","N/A","NDA","30 TABLET, FILM COATED in 1 BOTTLE (0078-0488-15)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","Exforge","0078-0489-15","10 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","NDA021990","Novartis Pharmaceuticals Corporation","0078-0489","amlodipine besylate and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","06/20/2007","N/A","NDA","30 TABLET, FILM COATED in 1 BOTTLE (0078-0489-15)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","Exforge","0078-0490-15","5 mg/1,                         320  mg/1","TABLET, FILM COATED","ORAL","NDA021990","Novartis Pharmaceuticals Corporation","0078-0490","amlodipine besylate and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","06/20/2007","N/A","NDA","30 TABLET, FILM COATED in 1 BOTTLE (0078-0490-15)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","Exforge","0078-0491-15","10 mg/1,                         320  mg/1","TABLET, FILM COATED","ORAL","NDA021990","Novartis Pharmaceuticals Corporation","0078-0491","amlodipine besylate and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","06/20/2007","N/A","NDA","30 TABLET, FILM COATED in 1 BOTTLE (0078-0491-15)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","Exforge HCT","0078-0559-15","5 mg/1,                         12.5  mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","NDA022314","Novartis Pharmaceuticals Corporation","0078-0559","amlodipine valsartan and hydrochlorothiazide","AMLODIPINE BESYLATE;  HYDROCHLOROTHIAZIDE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","04/04/2009","N/A","NDA","30 TABLET, FILM COATED in 1 BOTTLE (0078-0559-15)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","Exforge HCT","0078-0560-15","5 mg/1,                         25  mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","NDA022314","Novartis Pharmaceuticals Corporation","0078-0560","amlodipine valsartan and hydrochlorothiazide","AMLODIPINE BESYLATE;  HYDROCHLOROTHIAZIDE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","04/04/2009","N/A","NDA","30 TABLET, FILM COATED in 1 BOTTLE (0078-0560-15)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","Exforge HCT","0078-0561-15","10 mg/1,                         12.5  mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","NDA022314","Novartis Pharmaceuticals Corporation","0078-0561","amlodipine valsartan and hydrochlorothiazide","AMLODIPINE BESYLATE;  HYDROCHLOROTHIAZIDE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","04/04/2009","N/A","NDA","30 TABLET, FILM COATED in 1 BOTTLE (0078-0561-15)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","Exforge HCT","0078-0562-15","10 mg/1,                         25  mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","NDA022314","Novartis Pharmaceuticals Corporation","0078-0562","amlodipine valsartan and hydrochlorothiazide","AMLODIPINE BESYLATE;  HYDROCHLOROTHIAZIDE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","04/04/2009","N/A","NDA","30 TABLET, FILM COATED in 1 BOTTLE (0078-0562-15)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","Exforge HCT","0078-0563-15","10 mg/1,                         25  mg/1,                         320  mg/1","TABLET, FILM COATED","ORAL","NDA022314","Novartis Pharmaceuticals Corporation","0078-0563","amlodipine valsartan and hydrochlorothiazide","AMLODIPINE BESYLATE;  HYDROCHLOROTHIAZIDE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","04/04/2009","N/A","NDA","30 TABLET, FILM COATED in 1 BOTTLE (0078-0563-15)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","Sacubitril and Valsartan","0904-7580-04","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","ANDA213764","Major Pharmaceuticals","0904-7580","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/03/2025","N/A","ANDA","30 BLISTER PACK in 1 CARTON (0904-7580-04)  / 1 TABLET, FILM COATED in 1 BLISTER PACK","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","Valsartan",FALSE,"nonproprietary","Valsartan","Valsartan_nonproprietary_raw.csv","Sacubitril and Valsartan","0904-7581-04","97 mg/1,                         103  mg/1","TABLET, FILM COATED","ORAL","ANDA213764","Major Pharmaceuticals","0904-7581","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/03/2025","N/A","ANDA","30 BLISTER PACK in 1 CARTON (0904-7581-04)  / 1 TABLET, FILM COATED in 1 BLISTER PACK","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026",0,FALSE,FALSE
