"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Sacubitril and Valsartan","0904-7582-04","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","ANDA213764","Major Pharmaceuticals","0904-7582","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/03/2025","N/A","ANDA","30 BLISTER PACK in 1 CARTON (0904-7582-04)  / 1 TABLET, FILM COATED in 1 BLISTER PACK","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"sacubitril and valsartan","13668-634-60","24 mg/1,                         26  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-634","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","60 TABLET in 1 BOTTLE (13668-634-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"sacubitril and valsartan","13668-634-33","24 mg/1,                         26  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-634","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","180 TABLET in 1 BOTTLE (13668-634-33)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"sacubitril and valsartan","13668-634-74","24 mg/1,                         26  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-634","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","100 BLISTER PACK in 1 CARTON (13668-634-74)  / 10 TABLET in 1 BLISTER PACK (13668-634-71)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"sacubitril and valsartan","13668-634-05","24 mg/1,                         26  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-634","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","500 TABLET in 1 BOTTLE (13668-634-05)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"sacubitril and valsartan","13668-635-05","49 mg/1,                         51  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-635","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","12/31/2026","ANDA","500 TABLET in 1 BOTTLE (13668-635-05)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","N/A"
"sacubitril and valsartan","13668-635-74","49 mg/1,                         51  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-635","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","12/31/2026","ANDA","100 BLISTER PACK in 1 CARTON (13668-635-74)  / 10 TABLET in 1 BLISTER PACK (13668-635-71)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","N/A"
"sacubitril and valsartan","13668-635-33","49 mg/1,                         51  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-635","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","12/31/2026","ANDA","180 TABLET in 1 BOTTLE (13668-635-33)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","N/A"
"sacubitril and valsartan","13668-635-60","49 mg/1,                         51  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-635","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","12/31/2026","ANDA","60 TABLET in 1 BOTTLE (13668-635-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","N/A"
"sacubitril and valsartan","13668-636-74","97 mg/1,                         103  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-636","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","12/31/2026","ANDA","100 BLISTER PACK in 1 CARTON (13668-636-74)  / 10 TABLET in 1 BLISTER PACK (13668-636-71)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","N/A"
"sacubitril and valsartan","13668-636-60","97 mg/1,                         103  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-636","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","12/31/2026","ANDA","60 TABLET in 1 BOTTLE (13668-636-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","N/A"
"sacubitril and valsartan","13668-636-33","97 mg/1,                         103  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-636","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","12/31/2026","ANDA","180 TABLET in 1 BOTTLE (13668-636-33)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","N/A"
"sacubitril and valsartan","13668-636-05","97 mg/1,                         103  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-636","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","12/31/2026","ANDA","500 TABLET in 1 BOTTLE (13668-636-05)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","N/A"
"sacubitril and valsartan","13668-746-05","49 mg/1,                         51  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-746","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","500 TABLET in 1 BOTTLE (13668-746-05)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"sacubitril and valsartan","13668-746-60","49 mg/1,                         51  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-746","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","60 TABLET in 1 BOTTLE (13668-746-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"sacubitril and valsartan","13668-746-74","49 mg/1,                         51  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-746","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","100 BLISTER PACK in 1 CARTON (13668-746-74)  / 10 TABLET in 1 BLISTER PACK (13668-746-71)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"sacubitril and valsartan","13668-746-33","49 mg/1,                         51  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-746","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","180 TABLET in 1 BOTTLE (13668-746-33)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"sacubitril and valsartan","13668-747-74","97 mg/1,                         103  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-747","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","100 BLISTER PACK in 1 CARTON (13668-747-74)  / 10 TABLET in 1 BLISTER PACK (13668-747-71)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"sacubitril and valsartan","13668-747-60","97 mg/1,                         103  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-747","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","60 TABLET in 1 BOTTLE (13668-747-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"sacubitril and valsartan","13668-747-33","97 mg/1,                         103  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-747","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","180 TABLET in 1 BOTTLE (13668-747-33)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"sacubitril and valsartan","13668-747-05","97 mg/1,                         103  mg/1","TABLET","ORAL","ANDA213604","Torrent Pharmaceuticals Limited","13668-747","sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","500 TABLET in 1 BOTTLE (13668-747-05)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2027"
"Sacubitril and valsartan","31722-673-18","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","ANDA213668","Camber Pharmaceuticals, Inc.","31722-673","Sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/23/2025","N/A","ANDA","180 TABLET, FILM COATED in 1 BOTTLE (31722-673-18)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and valsartan","31722-673-60","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","ANDA213668","Camber Pharmaceuticals, Inc.","31722-673","Sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/23/2025","N/A","ANDA","60 TABLET, FILM COATED in 1 BOTTLE (31722-673-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and valsartan","31722-674-18","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","ANDA213668","Camber Pharmaceuticals, Inc.","31722-674","Sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/23/2025","N/A","ANDA","180 TABLET, FILM COATED in 1 BOTTLE (31722-674-18)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and valsartan","31722-674-60","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","ANDA213668","Camber Pharmaceuticals, Inc.","31722-674","Sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/23/2025","N/A","ANDA","60 TABLET, FILM COATED in 1 BOTTLE (31722-674-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and valsartan","31722-675-60","97 mg/1,                         103  mg/1","TABLET, FILM COATED","ORAL","ANDA213668","Camber Pharmaceuticals, Inc.","31722-675","Sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/23/2025","N/A","ANDA","60 TABLET, FILM COATED in 1 BOTTLE (31722-675-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and valsartan","31722-675-18","97 mg/1,                         103  mg/1","TABLET, FILM COATED","ORAL","ANDA213668","Camber Pharmaceuticals, Inc.","31722-675","Sacubitril and valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/23/2025","N/A","ANDA","180 TABLET, FILM COATED in 1 BOTTLE (31722-675-18)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","33342-570-57","24 mg/1,                         26  mg/1","TABLET","ORAL","ANDA213728","Macleods Pharmaceuticals Limited","33342-570","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","180 TABLET in 1 BOTTLE (33342-570-57)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","33342-570-09","24 mg/1,                         26  mg/1","TABLET","ORAL","ANDA213728","Macleods Pharmaceuticals Limited","33342-570","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","60 TABLET in 1 BOTTLE (33342-570-09)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","33342-571-09","49 mg/1,                         51  mg/1","TABLET","ORAL","ANDA213728","Macleods Pharmaceuticals Limited","33342-571","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","60 TABLET in 1 BOTTLE (33342-571-09)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","33342-571-57","49 mg/1,                         51  mg/1","TABLET","ORAL","ANDA213728","Macleods Pharmaceuticals Limited","33342-571","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","180 TABLET in 1 BOTTLE (33342-571-57)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","33342-572-57","97 mg/1,                         103  mg/1","TABLET","ORAL","ANDA213728","Macleods Pharmaceuticals Limited","33342-572","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","180 TABLET in 1 BOTTLE (33342-572-57)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","33342-572-09","97 mg/1,                         103  mg/1","TABLET","ORAL","ANDA213728","Macleods Pharmaceuticals Limited","33342-572","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","60 TABLET in 1 BOTTLE (33342-572-09)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-930-72","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-930","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","100 BLISTER PACK in 1 CARTON (42385-930-72)  / 10 TABLET, FILM COATED in 1 BLISTER PACK (42385-930-17)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-930-68","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-930","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","100 BLISTER PACK in 1 CARTON (42385-930-68)  / 10 TABLET, FILM COATED in 1 BLISTER PACK (42385-930-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-930-60","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-930","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","60 TABLET, FILM COATED in 1 BOTTLE (42385-930-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-930-30","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-930","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (42385-930-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-930-18","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-930","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","180 TABLET, FILM COATED in 1 BOTTLE (42385-930-18)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-931-68","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-931","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","100 BLISTER PACK in 1 CARTON (42385-931-68)  / 10 TABLET, FILM COATED in 1 BLISTER PACK (42385-931-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-931-60","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-931","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","60 TABLET, FILM COATED in 1 BOTTLE (42385-931-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-931-18","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-931","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","180 TABLET, FILM COATED in 1 BOTTLE (42385-931-18)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-931-30","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-931","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (42385-931-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-931-72","49 mg/1,                         51  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-931","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","100 BLISTER PACK in 1 CARTON (42385-931-72)  / 10 TABLET, FILM COATED in 1 BLISTER PACK (42385-931-17)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-932-72","97 mg/1,                         103  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-932","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","100 BLISTER PACK in 1 CARTON (42385-932-72)  / 10 TABLET, FILM COATED in 1 BLISTER PACK (42385-932-17)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-932-68","97 mg/1,                         103  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-932","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","100 BLISTER PACK in 1 CARTON (42385-932-68)  / 10 TABLET, FILM COATED in 1 BLISTER PACK (42385-932-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-932-60","97 mg/1,                         103  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-932","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","60 TABLET, FILM COATED in 1 BOTTLE (42385-932-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-932-18","97 mg/1,                         103  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-932","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","180 TABLET, FILM COATED in 1 BOTTLE (42385-932-18)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","42385-932-30","97 mg/1,                         103  mg/1","TABLET, FILM COATED","ORAL","ANDA213676","Laurus Labs Limited","42385-932","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","11/11/2024","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (42385-932-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","43598-643-18","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","ANDA213627","Dr. Reddy's Laboratories Inc.","43598-643","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","180 TABLET, FILM COATED in 1 BOTTLE (43598-643-18)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
"Sacubitril and Valsartan","43598-643-60","24 mg/1,                         26  mg/1","TABLET, FILM COATED","ORAL","ANDA213627","Dr. Reddy's Laboratories Inc.","43598-643","Sacubitril and Valsartan","SACUBITRIL;  VALSARTAN","HUMAN PRESCRIPTION DRUG","07/16/2025","N/A","ANDA","60 TABLET, FILM COATED in 1 BOTTLE (43598-643-60)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Neprilysin Inhibitor [EPC],  Neprilysin Inhibitors [MoA]","N/A","No","12/31/2026"
